benchmark,classifier,method,n,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,n_cf_faith_scorable,frac_degenerate,n_vacuous,frac_vacuous,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke,lstm,CARLA,20,1.0,26.05677941938897,4.0012542722341236,0.3833333333333333,,,0.6021284596438149,,1.0,0.9999999921413805,0.0,0.7849607268684244,,,,,1.0,0.0
smoke,lstm,CftsCels,20,1.0,2.049354307647483,0.7572138687148435,0.076,,,0.05423830089601885,,0.0,0.7841935262583601,0.0,0.98230840481662,,,,,0.0,0.0
smoke,lstm,CftsCOMTE,20,1.0,42.58308301899891,3.597211709755277,0.0,,,0.3535344185118734,,0.0,0.6689223545416477,0.0,0.7462918997064383,,,,,0.0,0.0
smoke,lstm,CftsConfeti,20,0.55,14.312600411843329,2.218019290716019,0.7296666666666666,,,0.4881265456056446,,0.45,0.8735319198637919,0.45,0.8960079294763099,,,,,0.0,0.0
smoke,lstm,CftsCounts,20,0.65,39.373642107859716,4.665992048959769,0.0,,,1.0356184175184928,,0.0,0.8788645146425775,0.0,0.7832333288303486,,,,,0.0,0.0
smoke,lstm,CftsWachter,20,1.0,68.65462538272888,8.134945818995185,0.0,,,1.4504496797446893,,0.0,0.7415333388754152,0.0,0.6666869280007802,,,,,0.0,0.0
smoke_nl,oracle,OracleCF-Pearl,20,,3.950393658009206,1.8173781706322998,0.6666666666666667,,,0.10446736571480408,,0.0,0.8897546582774722,1.0,0.9999999967914972,,,,,,
smoke_nl,oracle,OracleCF-Rollout,20,,11.711585250049058,2.3058427605601723,0.5266666666666667,,,0.23493709406365362,,1.0,0.9999999988431159,0.0,0.8897546583169017,,,,,,
smoke_seed0,lstm,CARLA,10,1.0,31.36456230811479,4.756438284022716,0.36,,,0.6627244962902928,,1.0,0.9999999939275513,0.0,0.7642177061471455,,,,,1.0,0.0
smoke_seed0,lstm,CftsCOMTE,10,1.0,47.502512647104396,4.068586777127882,0.0,,,0.40109115902289816,,0.0,0.6577696665123712,0.0,0.7293891086598903,,,,,0.0,0.0
smoke_seed0,lstm,CftsWachter,10,1.0,64.80095091077337,7.744568902687604,0.0,,,1.3986402707299324,,0.0,0.7541916331944906,0.0,0.6791376437997263,,,,,0.0,0.0
smoke_seed1,lstm,CARLA,10,1.0,11.142276924865678,1.459526245611585,0.26666666666666666,,,0.30038597680543433,,1.0,0.9999999999793928,0.0,0.905779963137558,,,,,1.0,0.0
smoke_seed1,lstm,CftsCOMTE,10,1.0,30.377101445447074,2.503234739308587,0.0,,,0.23331593633107808,,0.0,0.8089208960799565,0.0,0.8232457117017006,,,,,0.0,0.0
smoke_seed1,lstm,CftsWachter,10,1.0,21.509308976229597,2.3070562490285784,0.0,,,0.5330866006092491,,0.0,0.9010767945792383,0.0,0.869749899385712,,,,,0.0,0.0
smoke_seed2,lstm,CARLA,10,1.0,64.0001882059307,13.449041560105519,0.3133333333333333,,,2.120380149940746,,1.0,0.9999999847130372,0.0,0.5460824344547911,,,,,1.0,0.0
smoke_seed2,lstm,CftsCOMTE,10,1.0,177.9545817115602,15.770672087355482,0.0,,,1.8628946683161303,,0.0,0.26797481747027607,0.0,0.37064926753688016,,,,,0.0,0.0
smoke_seed2,lstm,CftsWachter,10,0.8,173.4881176189512,26.259833029188172,0.0,,,4.870426934550192,,0.0,0.4438845385876837,0.0,0.34755700375338633,,,,,0.0,0.0
smoke_nl,lstm,CARLA,10,1.0,13.059571550234995,1.6653702322752237,0.26666666666666666,,,0.23372586832183506,,1.0,0.9999999994065225,0.0,0.8883680821225932,,,,,1.0,0.0
smoke_nl,lstm,CftsCels,10,1.0,0.6797631530257061,0.24810785263934068,0.21866666666666665,,,0.016520498284716974,,0.0,0.898774105530942,0.0,0.99275166477632,,,,,0.0,0.0
smoke_nl,lstm,CftsCOMTE,10,1.0,34.23057307113468,2.8216776826386862,0.0,,,0.22599460442877084,,0.0,0.7976695152804126,0.0,0.8088337409844885,,,,,0.0,0.0
smoke_nl,lstm,CftsConfeti,10,0.6,6.724562304260701,0.9895914127623241,0.7113333333333334,,,0.21792644933322455,,0.4,0.9340788485824902,0.4,0.9574941089906179,,,,,0.0,0.0
smoke_nl,lstm,CftsCounts,10,0.8,19.359108220213972,2.0505410995918654,0.0,,,0.33242082427997116,,0.0,0.989579651031644,0.0,0.8837741920720944,,,,,0.0,0.0
smoke_nl,lstm,CftsWachter,10,1.0,24.77252580062806,2.751850953241457,0.0,,,0.4314245211448128,,0.0,0.8914172624026625,0.0,0.8518256300926073,,,,,0.0,0.0
smoke_nl,lstm,PearlCARLA,10,0.0,2.0360840980890007,0.5967794472664567,0.3,,,0.03003015439547882,,0.0,0.8883679961746249,1.0,0.9999999932555902,,,,,0.0,0.0
smoke,lstm,PearlCARLA,20,0.95,38.551750630810325,7.220450080625177,0.5840000000000002,,,0.7612982540412067,,0.0,0.7845716374938614,1.0,0.999999952403039,,,,,0.0,0.95
smoke_gaussian,lstm,CARLA,10,1.0,38.70893867364988,5.757275406176496,0.36,,,0.7957367127165422,,1.0,0.9999999888381931,0.0,0.7553235705753816,,,,,1.0,0.0
smoke_gaussian,lstm,CftsCels,10,1.0,2.1875616906167368,1.002467509546231,0.1846666666666667,,,0.06905183054351935,,0.0,0.7570325629565983,0.0,0.970575202608958,,,,,0.0,0.0
smoke_gaussian,lstm,CftsCOMTE,10,1.0,47.11576081824272,3.960773051772724,0.0,,,0.3759613939327039,,0.0,0.6491476092987736,0.0,0.7310510657087173,,,,,0.0,0.0
smoke_gaussian,lstm,CftsConfeti,10,0.9,25.814604209127886,4.026242569569629,0.562,,,0.8755565339946945,,0.1,0.7975137209346739,0.1,0.8245973641891474,,,,,0.0,0.0
smoke_gaussian,lstm,CftsCounts,10,0.5,44.41499231454214,5.150858374400721,0.0,,,1.2720601309981219,,0.0,0.8766172721702012,0.0,0.7678701282968917,,,,,0.0,0.0
smoke_gaussian,lstm,CftsWachter,10,1.0,69.22658947282325,8.148118595803968,0.0,,,1.6562361705601407,,0.0,0.7417317617538192,0.0,0.6687607961694526,,,,,0.0,0.0
smoke_gaussian,lstm,PearlCARLA,10,1.0,51.36287086230618,9.59682560747902,0.5933333333333335,,,0.9767271092368469,,0.0,0.7613724695831661,1.0,0.9999999522301011,,,,,0.0,1.0
smoke_nonmonotonic,lstm,CARLA,10,1.0,13.059687194564987,1.6653769363668167,0.26666666666666666,,,0.23372599118288143,,1.0,0.9999999994102285,0.0,0.888367247783506,,,,,1.0,0.0
smoke_nonmonotonic,lstm,CftsCels,10,1.0,0.6800234761807719,0.24811544955059378,0.21866666666666665,,,0.01652097775584508,,0.0,0.8987729995054468,0.0,0.9927506293466731,,,,,0.0,0.0
smoke_nonmonotonic,lstm,CftsCOMTE,10,1.0,34.232111930429774,2.8217611981754676,0.0,,,0.2259605645723255,,0.0,0.7976594894787457,0.0,0.8088258470168522,,,,,0.0,0.0
smoke_nonmonotonic,lstm,CftsConfeti,10,0.6,7.562501735660926,1.0784050828604443,0.6993333333333334,,,0.2363280477373813,,0.4,0.9341053724638051,0.4,0.9517216545617746,,,,,0.0,0.0
smoke_nonmonotonic,lstm,CftsCounts,10,0.8,19.359372794373993,2.050553520751767,0.0,,,0.33242168893058754,,0.0,0.9895878786276233,0.0,0.8837723449909373,,,,,0.0,0.0
smoke_nonmonotonic,lstm,CftsWachter,10,1.0,24.773301496976618,2.7519259575739485,0.0,,,0.4314401398819932,,0.0,0.8914130975295279,0.0,0.8518214969071899,,,,,0.0,0.0
smoke_nonmonotonic,lstm,PearlCARLA,10,0.0,2.037884126800204,0.5972148056563348,0.3,,,0.030050701108444232,,0.0,0.8883671944611666,1.0,0.9999999923489045,,,,,0.0,0.0
smoke_regime,lstm,CARLA,10,1.0,9.79834303062307,1.4297907270600458,0.3833333333333333,,,0.24876184384155886,,1.0,0.9999999992095334,0.0,0.9028005445793357,,,,,1.0,0.0
smoke_regime,lstm,CftsCels,10,1.0,0.5960158602269465,0.18945724125447605,0.15733333333333335,,,0.0182364187734391,,0.0,0.9030583798569953,0.0,0.9954073001473519,,,,,0.0,0.0
smoke_regime,lstm,CftsCOMTE,10,1.0,27.8102655223944,2.317947123855882,0.0,,,0.25485572709963417,,0.0,0.8253931482896395,0.0,0.8393043576425212,,,,,0.0,0.0
smoke_regime,lstm,CftsConfeti,10,1.0,11.181224358653676,1.6672874612613764,0.49066666666666664,,,0.3759948701808365,,0.0,0.9018592088721802,0.0,0.9285539183437536,,,,,0.0,0.0
smoke_regime,lstm,CftsCounts,10,0.9,17.298964466809878,1.9128816227329382,0.0,,,0.3803940869922616,,0.0,0.9928926074561486,0.0,0.8967388202709106,,,,,0.0,0.0
smoke_regime,lstm,CftsWachter,10,1.0,25.056106163614555,2.679183651132722,0.0,,,0.5231642397194524,,0.0,0.8963788434464666,0.0,0.8543632278892966,,,,,0.0,0.0
smoke_regime,lstm,PearlCARLA,10,0.2,5.9069062588993315,1.695828072148867,0.36533333333333334,,,0.09579360624439703,,0.0,0.9033238747050627,1.0,0.9999999920496287,,,,,0.0,0.2
smoke,lstm,CARLA,10,1.0,34.28510177855435,5.046029461755704,0.4066666666666666,,,0.6026252617939518,,1.0,0.9999999920696997,0.0,0.7489478341027977,,,,,1.0,0.0
smoke,lstm,CftsCels,10,1.0,2.0093141938237937,0.8410135620378132,0.05266666666666666,,,0.05540489147859633,,0.0,0.7693579730087736,0.0,0.9817326371149455,,,,,0.0,0.0
smoke,lstm,CftsCOMTE,10,1.0,51.513403628016135,4.363721845273031,0.0,,,0.3789439186954618,,0.0,0.6287742659442638,0.0,0.7084919031028655,,,,,0.0,0.0
smoke,lstm,CftsConfeti,10,0.3,8.035691219577034,1.2725317653129844,0.8566666666666667,,,0.26418352547590335,,0.7,0.9226585982358675,0.7,0.9409604391972692,,,,,0.0,0.0
smoke,lstm,CftsCounts,10,0.6,40.1966254125886,4.713260270337253,0.0,,,1.0013055188845843,,0.0,0.8891961252398337,0.0,0.7722518031768622,,,,,0.0,0.0
smoke,lstm,CftsWachter,10,1.0,64.46720148297008,7.72355878536866,0.0,,,1.3847326904542332,,0.0,0.7591480959846553,0.0,0.6792953237873095,,,,,0.0,0.0
smoke,lstm,PearlCARLA,10,0.9,45.20641684586635,8.47340410346401,0.5746666666666668,,,0.8778113287267303,,0.0,0.7600599346313547,1.0,0.9999999494995608,,,,,0.0,0.9
full,lstm,CARLA,100,1.0,192.43677036460508,9.461440807679235,0.251,,,1.0830472718577235,,1.0,0.9999999951730806,0.0,0.7739143352839694,,,,,1.0,0.0
full,lstm,CftsCels,100,0.81,0.5355423550960324,0.3111562642165985,0.8866700000000001,,,0.004851496520925447,,0.07,0.8609989743247923,0.19,0.9929133670667412,,,,,0.0,0.0
full,lstm,CftsCOMTE,100,1.0,436.8113425987998,17.98445677895957,0.04189999999999999,,,0.8776345908937051,,0.0,0.7068200050074107,0.0,0.8349931218454694,,,,,0.0,0.0
full,lstm,CftsConfeti,100,0.54,91.84726039234381,5.2882097327630895,0.72943,,,0.7002210633789387,,0.46,0.8852370978456996,0.46,0.9119610621443442,,,,,0.0,0.0
full,lstm,CftsCounts,100,0.44,255.3639419927479,10.80647187451231,0.0,,,1.5055901227085302,,0.0,0.9069838047100984,0.0,0.7813719160497241,,,,,0.0,0.0
full,lstm,CftsWachter,100,0.99,341.03906569513725,15.275374459800823,0.0032,,,1.983506597744946,,0.0,0.7790453331918777,0.0,0.7196139640110724,,,,,0.0,0.0
full,lstm,PearlCARLA,100,0.0,1.3740891598294829,0.12572205151237895,0.29301,,,0.0095777993419145,,0.01,0.7760067952164065,1.0,0.9999999650629223,,,,,0.0,0.0
smoke,oracle,OracleCF-Pearl,12,,15.78897120479109,4.025433546553633,0.7194444444444444,,,0.48648935152762945,,0.0,0.75850215887047,1.0,0.9999999905477455,,,,,,
smoke,oracle,OracleCF-Rollout,12,,29.486452889205754,5.472363867198388,0.5266666666666665,,,0.806492189820537,,1.0,0.9999999941809063,0.0,0.7585021590339096,,,,,,
smoke_nl,oracle,OracleCF-Pearl,12,,4.106294816196315,1.839684424177247,0.6533333333333334,,,0.10447264516366418,,0.0,0.8879846978823607,1.0,0.9999999967238993,,,,,,
smoke_nl,oracle,OracleCF-Rollout,12,,11.959522020225208,2.356066424995946,0.5266666666666665,,,0.23438480958813268,,1.0,0.9999999988591722,0.0,0.8879846978009129,,,,,,
smoke_seed0,lstm,CARLA,20,1.0,27.259981714070356,4.2293553453922605,0.4416666666666666,0.0,0.4416666666666666,0.5307217410078666,,1.0,0.9999999907854582,0.0,0.7768120258239672,,,,,1.0,0.0
smoke_seed0,lstm,CftsCels,20,1.0,2.0378125957221243,0.8607593670894399,0.07266666666666668,0.0,0.01,0.053072998845573614,,0.0,0.7883883376349605,0.0,0.9807350981827673,,,,,0.0,0.0
smoke_seed0,lstm,CftsCOMTE,20,1.0,47.88365125725156,4.049266693045636,0.0,0.0,0.0,0.35622372777238287,,0.0,0.6472550781911817,0.0,0.7223821307985377,,,,,0.0,0.0
smoke_seed0,lstm,CftsConfeti,20,0.4,10.176916847594322,1.5735243706460342,0.8063333333333332,0.6,0.6183333333333334,0.34480149699071255,,0.6,0.9062378624327027,0.6,0.924995169336797,,,,,0.0,0.0
smoke_seed0,lstm,CftsCounts,20,0.5,39.74129190309455,4.699909006718462,0.0,0.0,0.0,1.0561060016501922,,0.0,0.8866096229456863,0.0,0.7838488682001566,,,,,0.0,0.0
smoke_seed0,lstm,CftsWachter,20,1.0,62.92549532278814,7.487092433166138,0.0,0.0,0.0,1.4328392678229291,,0.0,0.7466560203081807,0.0,0.6842758827541933,,,,,0.0,0.0
smoke_seed0,lstm,PearlCARLA,20,0.95,44.288854117169606,8.27092162740758,0.5840000000000002,0.0,0.4883333333333333,0.8462544714176584,,0.0,0.7831221890658806,1.0,0.9999999535278821,,,,,0.0,0.95
smoke_seed0,lstm,CARLA,20,1.0,27.259981714070356,4.2293553453922605,0.4416666666666666,0.0,0.4416666666666666,0.5307217410078666,,1.0,0.9999999907854582,0.0,0.7768120258239672,,,,,1.0,0.0
smoke_seed0,lstm,CftsCels,20,1.0,2.0378125957221243,0.8607593670894399,0.07266666666666668,0.0,0.01,0.053072998845573614,,0.0,0.7883883376349605,0.0,0.9807350981827673,,,,,0.0,0.0
smoke_seed0,lstm,CftsCOMTE,20,1.0,47.88365125725156,4.049266693045636,0.0,0.0,0.0,0.35622372777238287,,0.0,0.6472550781911817,0.0,0.7223821307985377,,,,,0.0,0.0
smoke_seed0,lstm,CftsConfeti,20,0.4,9.853182979598087,1.5331422914602855,0.8083333333333332,0.6,0.62,0.33769578525002814,,0.6,0.9085140725292102,0.6,0.9263146690200041,,,,,0.0,0.0
smoke_seed0,lstm,CftsCounts,20,0.5,39.74129190309455,4.699909006718462,0.0,0.0,0.0,1.0561060016501922,,0.0,0.8866096229456863,0.0,0.7838488682001566,,,,,0.0,0.0
smoke_seed0,lstm,CftsWachter,20,1.0,62.92549532278814,7.487092433166138,0.0,0.0,0.0,1.4328392678229291,,0.0,0.7466560203081807,0.0,0.6842758827541933,,,,,0.0,0.0
smoke_seed0,lstm,PearlCARLA,20,0.95,44.288854117169606,8.27092162740758,0.5840000000000002,0.0,0.4883333333333333,0.8462544714176584,,0.0,0.7831221890658806,1.0,0.9999999535278821,,,,,0.0,0.95
smoke_seed1,lstm,CARLA,20,1.0,9.250468378031247,1.3395463464082904,0.39499999999999996,0.0,0.39499999999999996,0.25276837639386174,,1.0,0.9999999999680134,0.0,0.9069558257149455,,,,,1.0,0.0
smoke_seed1,lstm,CftsCels,20,0.95,0.5732752983027825,0.2115103767026722,0.12366666666666667,0.0,0.034999999999999996,0.017417542625409007,,0.0,0.907131235230519,0.05,0.9956818951961859,,,,,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,20,1.0,31.019290721628103,2.568878186167587,0.0,0.0,0.0,0.23780630831525026,,0.0,0.8103475504736906,0.0,0.819815807421701,,,,,0.0,0.0
smoke_seed1,lstm,CftsConfeti,20,0.7,6.777229479823973,1.0048884059825915,0.6533333333333333,0.3,0.32166666666666666,0.23585397834365485,,0.3,0.9407582291357036,0.3,0.9572970788128676,,,,,0.0,0.0
smoke_seed1,lstm,CftsCounts,20,1.0,15.406546629018129,1.742577545202569,0.0,0.0,0.0,0.4149350170373201,,0.0,0.9943668535762663,0.0,0.9058379462289622,,,,,0.0,0.0
smoke_seed1,lstm,CftsWachter,20,1.0,21.721299088528607,2.3619391359966038,0.0,0.0,0.0,0.5627775285353613,,0.0,0.9058730485661854,0.0,0.8691349454423578,,,,,0.0,0.0
smoke_seed1,lstm,PearlCARLA,20,0.1,1.723902229075615,0.837448895604413,0.9400000000000001,0.0,0.8999999999999998,0.06274902624012367,,0.0,0.9064901868375553,1.0,0.9999999973171192,,,,,0.0,0.1
smoke_seed2,lstm,CARLA,20,1.0,59.569764070198474,12.49570069008421,0.3366666666666666,0.0,0.3366666666666666,2.053094478203065,,1.0,0.999999985553971,0.0,0.5634225539179553,,,,,1.0,0.0
smoke_seed2,lstm,CftsCels,20,0.85,4.484268531979874,2.780096900079445,0.27699999999999997,0.0,0.12666666666666665,0.14675148419548661,,0.0,0.5672847076522212,0.0,0.9552390903433953,,,,,0.0,0.0
smoke_seed2,lstm,CftsCOMTE,20,1.0,222.73230574068074,20.142601954131283,0.0,0.0,0.0,2.491263642905578,,0.0,0.22302017545856004,0.0,0.29904784522036626,,,,,0.0,0.0
smoke_seed2,lstm,CftsConfeti,20,1.0,80.32191775635104,15.142277880345768,0.49766666666666665,0.0,0.034999999999999996,3.078592252026159,,0.0,0.4944268123333707,0.0,0.4984906965041457,,,,,0.0,0.0
smoke_seed2,lstm,CftsCounts,20,0.45,103.84402637498765,17.139892309669733,0.0,0.0,0.0,3.705056973251744,,0.0,0.801002708443811,0.0,0.5321169646462816,,,,,0.0,0.0
smoke_seed2,lstm,CftsWachter,20,0.95,167.35926668727726,25.158042791356767,0.0003333333333333334,0.0,0.0,5.014792116657077,,0.0,0.4662491719062154,0.0,0.3618352716642367,,,,,0.0,0.0
smoke_seed2,lstm,PearlCARLA,20,0.0,7.39381838804549,2.2480628653905628,0.6846666666666665,0.0,0.3133333333333333,0.3141514675927263,,0.0,0.5568941686821666,1.0,0.9999999517557807,,,,,0.0,0.0
smoke_seed0,lstm,CARLA,20,1.0,27.259981714070356,4.2293553453922605,0.44866666666666666,0.0,0.4416666666666666,1.0697201691417533,,1.0,0.9999999907854582,0.0,0.7768120258239672,,,,,1.0,0.0
smoke_seed0,lstm,CftsCels,20,1.0,2.0378125957221243,0.8607593670894399,0.6036666666666666,0.0,0.3483333333333333,1.094918000240345,,0.0,0.7883883376349605,0.0,0.9807350981827673,,,,,0.0,0.0
smoke_seed0,lstm,CftsCOMTE,20,1.0,47.88365125725156,4.049266693045636,0.0,0.0,0.0,0.4774675244283178,,0.0,0.6472550781911817,0.0,0.7223821307985377,,,,,0.0,0.0
smoke_seed0,lstm,CftsConfeti,20,0.4,10.749448161527436,1.601374330527308,0.793,0.6,0.6066666666666667,1.4224131909108346,,0.6,0.9106666575408637,0.6,0.9277780816835663,,,,,0.0,0.0
smoke_seed0,lstm,CftsCounts,20,0.5,39.74129190309455,4.699909006718462,0.003,0.0,0.0,1.3389177402704222,,0.0,0.8866096229456863,0.0,0.7838488682001566,,,,,0.0,0.0
smoke_seed0,lstm,CftsWachter,20,1.0,62.92549532278814,7.487092433166138,0.007333333333333333,0.0,0.0,1.1569938935702035,,0.0,0.7466560203081807,0.0,0.6842758827541933,,,,,0.0,0.0
smoke_seed0,lstm,PearlCARLA,20,0.95,44.288854117169606,8.27092162740758,0.5850000000000002,0.0,0.4883333333333333,0.9121352997907449,,0.0,0.7831221890658806,1.0,0.9999999535278821,,,,,0.0,0.95
smoke_seed1,lstm,CARLA,20,1.0,9.250468378031247,1.3395463464082904,0.4003333333333334,0.0,0.39499999999999996,1.426566832026833,,1.0,0.9999999999680134,0.0,0.9069558257149455,,,,,1.0,0.0
smoke_seed1,lstm,CftsCels,20,0.95,0.5732752983027825,0.2115103767026722,0.6976666666666668,0.04,0.33666666666666667,1.2195731658990936,,0.0,0.907131235230519,0.05,0.9956818951961859,,,,,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,20,1.0,31.019290721628103,2.568878186167587,0.0,0.0,0.0,0.5121273768262624,,0.0,0.8103475504736906,0.0,0.819815807421701,,,,,0.0,0.0
smoke_seed1,lstm,CftsConfeti,20,0.7,6.774798722723237,1.010772299335406,0.649,0.3,0.3183333333333333,1.4820803936906637,,0.3,0.9406837902860786,0.3,0.9575385014189024,,,,,0.0,0.0
smoke_seed1,lstm,CftsCounts,20,1.0,15.406546629018129,1.742577545202569,0.008666666666666666,0.0,0.0,1.4241460581178536,,0.0,0.9943668535762663,0.0,0.9058379462289622,,,,,0.0,0.0
smoke_seed1,lstm,CftsWachter,20,1.0,21.721299088528607,2.3619391359966038,0.010333333333333332,0.0,0.0,1.3996645554347065,,0.0,0.9058730485661854,0.0,0.8691349454423578,,,,,0.0,0.0
smoke_seed1,lstm,PearlCARLA,20,0.1,1.723902229075615,0.837448895604413,0.9416666666666668,0.01,0.9049999999999999,1.9386961148057307,,0.0,0.9064901868375553,1.0,0.9999999973171192,,,,,0.0,0.1
smoke_seed2,lstm,CARLA,20,1.0,59.569764070198474,12.49570069008421,0.3416666666666667,0.0,0.3366666666666666,1.4295005880781806,,1.0,0.999999985553971,0.0,0.5634225539179553,,,,,1.0,0.0
smoke_seed2,lstm,CftsCels,20,0.85,4.484268531979874,2.780096900079445,0.7553333333333334,0.12000000000000002,0.5116666666666667,1.22840225026847,,0.0,0.5672847076522212,0.0,0.9552390903433953,,,,,0.0,0.0
smoke_seed2,lstm,CftsCOMTE,20,1.0,222.73230574068074,20.142601954131283,0.0,0.0,0.0,0.7432385509220477,,0.0,0.22302017545856004,0.0,0.29904784522036626,,,,,0.0,0.0
smoke_seed2,lstm,CftsConfeti,20,1.0,79.39350930661001,14.790007869826733,0.48466666666666675,0.0,0.028333333333333332,1.504380282999548,,0.0,0.47689580005778553,0.0,0.47817321216795217,,,,,0.0,0.0
smoke_seed2,lstm,CftsCounts,20,0.45,103.84402637498765,17.139892309669733,0.0023333333333333335,0.0,0.0,1.468776634785733,,0.0,0.801002708443811,0.0,0.5321169646462816,,,,,0.0,0.0
smoke_seed2,lstm,CftsWachter,20,0.95,167.35926668727726,25.158042791356767,0.004,0.0,0.0,1.3045600741749763,,0.0,0.4662491719062154,0.0,0.3618352716642367,,,,,0.0,0.0
smoke_seed2,lstm,PearlCARLA,20,0.0,7.39381838804549,2.2480628653905628,0.6973333333333332,0.01,0.3133333333333333,1.5394686784944072,,0.0,0.5568941686821666,1.0,0.9999999517557807,,,,,0.0,0.0
smoke,lstm,CARLA,10,1.0,34.28510177855435,5.046029461755704,0.41133333333333333,0.0,0.4066666666666666,0.990150233868286,,1.0,0.9999999920696997,0.0,0.7489478341027977,,,,,1.0,0.0
smoke,lstm,CftsCels,10,1.0,2.0093141938237937,0.8410135620378132,0.5893333333333334,0.0,0.33,1.1356997509701467,,0.0,0.7693579730087736,0.0,0.9817326371149455,,,,,0.0,0.0
smoke,lstm,CftsCOMTE,10,1.0,51.513403628016135,4.363721845273031,0.0,0.0,0.0,0.4766651659386967,,0.0,0.6287742659442638,0.0,0.7084919031028655,,,,,0.0,0.0
smoke,lstm,CftsConfeti,10,0.3,8.613362629435683,1.2970032590437581,0.8513333333333334,0.7,0.71,1.4061649369774776,,0.7,0.9313405459733483,0.7,0.945722223949578,,,,,0.0,0.0
smoke,lstm,CftsCounts,10,0.6,40.1966254125886,4.713260270337253,0.002,0.0,0.0,1.2781501684838332,,0.0,0.8891961252398337,0.0,0.7722518031768622,,,,,0.0,0.0
smoke,lstm,CftsWachter,10,1.0,64.46720148297008,7.72355878536866,0.005333333333333334,0.0,0.0,1.084870923779798,,0.0,0.7591480959846553,0.0,0.6792953237873095,,,,,0.0,0.0
smoke,lstm,PearlCARLA,10,0.9,45.20641684586635,8.47340410346401,0.5760000000000002,0.0,0.4766666666666667,0.9528978628013028,,0.0,0.7600599346313547,1.0,0.9999999494995608,,,,,0.0,0.9
smoke,oracle,OracleCF-Pearl,20,,17.18024870445911,4.292989500400624,0.7306666666666668,0.28,0.5933333333333334,1.464744281860557,,0.0,0.7696618471126261,1.0,0.9999999891322563,,,,,,
smoke,oracle,OracleCF-Rollout,20,,29.737784075097416,5.601999919756176,0.528,0.0,0.5,1.2649979223519394,,1.0,0.9999999928482397,0.0,0.7696618476526373,,,,,,
smoke_seed0,lstm,CARLA,20,1.0,27.259981714070356,4.2293553453922605,0.44866666666666666,0.0,0.4416666666666666,1.0697201691417533,,1.0,0.9999999907854582,0.0,0.7768120258239672,,,,,1.0,0.0
smoke_seed0,lstm,CftsCels,20,1.0,2.0378125957221243,0.8607593670894399,0.6036666666666666,0.0,0.3483333333333333,1.094918000240345,,0.0,0.7883883376349605,0.0,0.9807350981827673,,,,,0.0,0.0
smoke_seed0,lstm,CftsCOMTE,20,1.0,47.88365125725156,4.049266693045636,0.0,0.0,0.0,0.4774675244283178,,0.0,0.6472550781911817,0.0,0.7223821307985377,,,,,0.0,0.0
smoke_seed0,lstm,CftsConfeti,20,0.4,9.843865843896923,1.547007354807196,0.8073333333333335,0.6,0.6133333333333334,1.4356960527510778,,0.6,0.9111509539915978,0.6,0.9296550556866829,,,,,0.0,0.0
smoke_seed0,lstm,CftsCounts,20,0.5,39.74129190309455,4.699909006718462,0.003,0.0,0.0,1.3389177402704222,,0.0,0.8866096229456863,0.0,0.7838488682001566,,,,,0.0,0.0
smoke_seed0,lstm,CftsWachter,20,1.0,62.92549532278814,7.487092433166138,0.007333333333333333,0.0,0.0,1.1569938935702035,,0.0,0.7466560203081807,0.0,0.6842758827541933,,,,,0.0,0.0
smoke_seed0,lstm,PearlCARLA,20,0.95,44.288854117169606,8.27092162740758,0.5850000000000002,0.0,0.4883333333333333,0.9121352997907449,,0.0,0.7831221890658806,1.0,0.9999999535278821,,,,,0.0,0.95
smoke_seed1,lstm,CARLA,20,1.0,9.250468378031247,1.3395463464082904,0.4003333333333334,0.0,0.39499999999999996,1.426566832026833,,1.0,0.9999999999680134,0.0,0.9069558257149455,,,,,1.0,0.0
smoke_seed1,lstm,CftsCels,20,0.95,0.5732752983027825,0.2115103767026722,0.6976666666666668,0.04,0.33666666666666667,1.2195731658990936,,0.0,0.907131235230519,0.05,0.9956818951961859,,,,,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,20,1.0,31.019290721628103,2.568878186167587,0.0,0.0,0.0,0.5121273768262624,,0.0,0.8103475504736906,0.0,0.819815807421701,,,,,0.0,0.0
smoke_seed1,lstm,CftsConfeti,20,0.7,6.702677396913389,0.99163312087019,0.6466666666666667,0.3,0.31833333333333336,1.4686387689921248,,0.3,0.9401585547169911,0.3,0.9586140322053905,,,,,0.0,0.0
smoke_seed1,lstm,CftsCounts,20,1.0,15.406546629018129,1.742577545202569,0.008666666666666666,0.0,0.0,1.4241460581178536,,0.0,0.9943668535762663,0.0,0.9058379462289622,,,,,0.0,0.0
smoke_seed1,lstm,CftsWachter,20,1.0,21.721299088528607,2.3619391359966038,0.010333333333333332,0.0,0.0,1.3996645554347065,,0.0,0.9058730485661854,0.0,0.8691349454423578,,,,,0.0,0.0
smoke_seed1,lstm,PearlCARLA,20,0.1,1.723902229075615,0.837448895604413,0.9416666666666668,0.01,0.9049999999999999,1.9386961148057307,,0.0,0.9064901868375553,1.0,0.9999999973171192,,,,,0.0,0.1
